empresa;descrição;cidade;protocolo;created_at;status_os;data_encerramento_prot;Nome do Técnico;OLT;Regional;Motivo;Motivo da Pendência;Turno;aging_dias
Horizon Telecom;Reparo de Fibra;Sumaré;20263590150;16/02/2026 09:30:03;Pendente;17/02/2026 01:30:03;Ana Souza;OLT-ZTE-6;Sumaré;Reparo de Fibra;Chuva Forte/Segurança;Manhã;2
Conecta+;Reparo de Fibra;Valinhos;20263795625;13/02/2026 16:32:03;Pendente;14/02/2026 15:32:03;Kevyn Ferrezin;OLT-NOKIA-6;Valinhos;Reparo de Fibra;Chuva Forte/Segurança;Tarde;5
FiberTech;Troca de Tecnologia;Americana;20269550734;18/02/2026 05:16:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-9;Americana;Troca de Tecnologia;Equipamento Defeituoso;Tarde;0
Conecta+;Mudança de Endereço;Paulínia;20264983828;05/02/2026 13:52:03;Pendente;06/02/2026 09:52:03;Kevyn Ferrezin;OLT-NOKIA-1;Paulínia;Mudança de Endereço;Equipamento Defeituoso;Tarde;13
Conecta+;Instalação Nova;Valinhos;20263551563;17/02/2026 01:16:03;Pendente;17/02/2026 21:16:03;Kevyn Ferrezin;OLT-HUAWEI-8;Valinhos;Instalação Nova;Falta de Tempo/Janela;Manhã;1
Conecta+;Reparo de Fibra;Paulínia;20262102176;15/02/2026 07:28:03;Pendente;15/02/2026 19:28:03;Ana Souza;OLT-ZTE-3;Paulínia;Reparo de Fibra;Equipamento Defeituoso;Manhã;3
Conecta+;Reparo de Fibra;Valinhos;20266426690;15/02/2026 12:21:03;Pendente;16/02/2026 10:21:03;Maria Oliveira;OLT-HUAWEI-9;Valinhos;Reparo de Fibra;Cliente Ausente;Manhã;3
Conecta+;Mudança de Endereço;Americana;20262671314;10/02/2026 16:26:03;Pendente;10/02/2026 22:26:03;Carlos Santos;OLT-NOKIA-4;Americana;Mudança de Endereço;Chuva Forte/Segurança;Tarde;8
Horizon Telecom;Mudança de Endereço;Campinas;20268885839;18/02/2026 18:11:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-4;Campinas;Mudança de Endereço;Falta de Tempo/Janela;Tarde;0
Conecta+;Reparo de Fibra;Paulínia;20264593280;16/02/2026 03:15:03;Pendente;16/02/2026 22:15:03;Kevyn Ferrezin;OLT-HUAWEI-3;Paulínia;Reparo de Fibra;Equipamento Defeituoso;Tarde;2
FiberTech;Reparo de Fibra;Valinhos;20266576975;14/02/2026 21:37:03;Pendente;14/02/2026 23:37:03;Carlos Santos;OLT-HUAWEI-7;Valinhos;Reparo de Fibra;Equipamento Defeituoso;Manhã;4
FiberTech;Suporte Wi-Fi;Paulínia;20268867289;14/02/2026 14:58:03;Pendente;15/02/2026 00:58:03;João Silva;OLT-NOKIA-5;Paulínia;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;4
FiberTech;Mudança de Endereço;Paulínia;20261054049;18/02/2026 16:48:03;Pendente;18/02/2026 20:48:03;Carlos Santos;OLT-HUAWEI-1;Paulínia;Mudança de Endereço;Chuva Forte/Segurança;Manhã;0
FiberTech;Mudança de Endereço;Sumaré;20263469337;16/02/2026 12:11:03;Pendente;16/02/2026 18:11:03;Maria Oliveira;OLT-HUAWEI-1;Sumaré;Mudança de Endereço;Equipamento Defeituoso;Tarde;2
FiberTech;Troca de Tecnologia;Valinhos;20266344190;13/02/2026 01:21:03;Pendente;13/02/2026 10:21:03;Ana Souza;OLT-ZTE-2;Valinhos;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;5
Horizon Telecom;Instalação Nova;Campinas;20266404408;17/02/2026 03:24:03;Pendente;17/02/2026 15:24:03;Kevyn Ferrezin;OLT-NOKIA-1;Campinas;Instalação Nova;Cliente Ausente;Manhã;1
Conecta+;Mudança de Endereço;Valinhos;20262823238;16/02/2026 12:11:03;Pendente;17/02/2026 12:11:03;Maria Oliveira;OLT-HUAWEI-2;Valinhos;Mudança de Endereço;Chuva Forte/Segurança;Manhã;2
Conecta+;Instalação Nova;Valinhos;20267836202;11/02/2026 04:39:03;Pendente;11/02/2026 12:39:03;João Silva;OLT-ZTE-2;Valinhos;Instalação Nova;Cliente Ausente;Manhã;7
Horizon Telecom;Instalação Nova;Campinas;20269966898;18/02/2026 17:44:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-HUAWEI-1;Campinas;Instalação Nova;Chuva Forte/Segurança;Tarde;0
Horizon Telecom;Instalação Nova;Campinas;20261439295;04/02/2026 16:00:03;Pendente;05/02/2026 04:00:03;João Silva;OLT-NOKIA-6;Campinas;Instalação Nova;Falta de Tempo/Janela;Tarde;14
Conecta+;Reparo de Fibra;Paulínia;20267845066;13/02/2026 21:10:03;Pendente;14/02/2026 02:10:03;Kevyn Ferrezin;OLT-NOKIA-9;Paulínia;Reparo de Fibra;Cliente Ausente;Manhã;5
Horizon Telecom;Instalação Nova;Americana;20269971369;16/02/2026 16:56:03;Pendente;17/02/2026 09:56:03;Kevyn Ferrezin;OLT-HUAWEI-9;Americana;Instalação Nova;Equipamento Defeituoso;Manhã;2
Conecta+;Instalação Nova;Paulínia;20267151195;18/02/2026 06:45:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-9;Paulínia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;0
FiberTech;Reparo de Fibra;Paulínia;20265949984;16/02/2026 11:17:03;Pendente;16/02/2026 22:17:03;Carlos Santos;OLT-ZTE-1;Paulínia;Reparo de Fibra;Chuva Forte/Segurança;Manhã;2
Horizon Telecom;Suporte Wi-Fi;Valinhos;20263083489;16/02/2026 11:13:03;Pendente;17/02/2026 10:13:03;Ana Souza;OLT-ZTE-10;Valinhos;Suporte Wi-Fi;Cliente Ausente;Tarde;2
FiberTech;Suporte Wi-Fi;Sumaré;20266700207;13/02/2026 07:59:03;Pendente;13/02/2026 16:59:03;João Silva;OLT-ZTE-9;Sumaré;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;5
Horizon Telecom;Suporte Wi-Fi;Sumaré;20261041495;17/02/2026 09:04:03;Pendente;18/02/2026 03:04:03;Kevyn Ferrezin;OLT-HUAWEI-2;Sumaré;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;1
Conecta+;Instalação Nova;Hortolândia;20269127005;18/02/2026 03:58:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-ZTE-9;Hortolândia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;0
FiberTech;Troca de Tecnologia;Americana;20263979411;18/02/2026 01:14:03;Pendente;18/02/2026 11:14:03;Maria Oliveira;OLT-ZTE-7;Americana;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;0
Horizon Telecom;Instalação Nova;Hortolândia;20264507153;18/02/2026 08:03:03;Pendente;18/02/2026 12:03:03;Maria Oliveira;OLT-NOKIA-6;Hortolândia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;0
FiberTech;Suporte Wi-Fi;Sumaré;20267479492;17/02/2026 12:45:03;Pendente;17/02/2026 15:45:03;João Silva;OLT-HUAWEI-1;Sumaré;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;1
Horizon Telecom;Reparo de Fibra;Sumaré;20269882098;18/02/2026 19:22:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-HUAWEI-1;Sumaré;Reparo de Fibra;Chuva Forte/Segurança;Tarde;0
FiberTech;Instalação Nova;Valinhos;20268360683;02/02/2026 23:47:03;Pendente;03/02/2026 08:47:03;Kevyn Ferrezin;OLT-NOKIA-2;Valinhos;Instalação Nova;Falta de Tempo/Janela;Manhã;15
Conecta+;Instalação Nova;Paulínia;20261094258;18/02/2026 14:29:03;Pendente;18/02/2026 19:29:03;Kevyn Ferrezin;OLT-HUAWEI-2;Paulínia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Horizon Telecom;Troca de Tecnologia;Paulínia;20264529722;06/02/2026 21:44:03;Pendente;07/02/2026 10:44:03;Kevyn Ferrezin;OLT-ZTE-2;Paulínia;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;12
FiberTech;Suporte Wi-Fi;Paulínia;20269306180;17/02/2026 03:55:03;Pendente;17/02/2026 10:55:03;Kevyn Ferrezin;OLT-NOKIA-1;Paulínia;Suporte Wi-Fi;Cliente Ausente;Tarde;1
Conecta+;Instalação Nova;Campinas;20269770721;16/02/2026 12:18:03;Pendente;16/02/2026 19:18:03;Ana Souza;OLT-HUAWEI-5;Campinas;Instalação Nova;Cliente Ausente;Manhã;2
FiberTech;Reparo de Fibra;Hortolândia;20269816670;17/02/2026 21:54:03;Pendente;18/02/2026 17:54:03;João Silva;OLT-HUAWEI-5;Hortolândia;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Conecta+;Suporte Wi-Fi;Americana;20262154788;16/02/2026 14:46:03;Pendente;17/02/2026 06:46:03;Maria Oliveira;OLT-NOKIA-5;Americana;Suporte Wi-Fi;Cliente Ausente;Tarde;2
Horizon Telecom;Suporte Wi-Fi;Valinhos;20267215877;16/02/2026 02:29:03;Pendente;16/02/2026 22:29:03;Kevyn Ferrezin;OLT-NOKIA-2;Valinhos;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Horizon Telecom;Troca de Tecnologia;Valinhos;20269813521;17/02/2026 08:57:03;Pendente;17/02/2026 23:57:03;Maria Oliveira;OLT-NOKIA-7;Valinhos;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;1
Conecta+;Suporte Wi-Fi;Hortolândia;20264654323;12/02/2026 07:38:03;Pendente;13/02/2026 00:38:03;João Silva;OLT-HUAWEI-7;Hortolândia;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;6
Conecta+;Instalação Nova;Sumaré;20264847408;17/02/2026 16:43:03;Pendente;18/02/2026 01:43:03;João Silva;OLT-HUAWEI-1;Sumaré;Instalação Nova;Equipamento Defeituoso;Tarde;1
Horizon Telecom;Troca de Tecnologia;Hortolândia;20267599289;18/02/2026 04:25:03;Pendente;18/02/2026 15:25:03;Carlos Santos;OLT-ZTE-6;Hortolândia;Troca de Tecnologia;Equipamento Defeituoso;Tarde;0
Conecta+;Instalação Nova;Valinhos;20267351955;04/02/2026 00:27:03;Pendente;04/02/2026 16:27:03;João Silva;OLT-ZTE-3;Valinhos;Instalação Nova;Cliente Ausente;Tarde;14
Conecta+;Reparo de Fibra;Campinas;20264997993;14/02/2026 14:19:03;Pendente;15/02/2026 12:19:03;João Silva;OLT-ZTE-1;Campinas;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Tarde;4
Conecta+;Instalação Nova;Americana;20267915897;03/02/2026 04:11:03;Pendente;04/02/2026 02:11:03;Carlos Santos;OLT-HUAWEI-8;Americana;Instalação Nova;Chuva Forte/Segurança;Manhã;15
FiberTech;Reparo de Fibra;Sumaré;20268844952;14/02/2026 14:41:03;Pendente;15/02/2026 08:41:03;Ana Souza;OLT-ZTE-2;Sumaré;Reparo de Fibra;Falta de Tempo/Janela;Tarde;4
FiberTech;Mudança de Endereço;Sumaré;20265608310;14/02/2026 19:47:03;Pendente;14/02/2026 21:47:03;Carlos Santos;OLT-NOKIA-9;Sumaré;Mudança de Endereço;Chuva Forte/Segurança;Tarde;4
Conecta+;Suporte Wi-Fi;Campinas;20261563929;14/02/2026 21:31:03;Pendente;14/02/2026 23:31:03;Kevyn Ferrezin;OLT-NOKIA-1;Campinas;Suporte Wi-Fi;Cliente Ausente;Tarde;4
Horizon Telecom;Reparo de Fibra;Sumaré;20263409849;18/02/2026 14:11:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-7;Sumaré;Reparo de Fibra;Equipamento Defeituoso;Manhã;0
Conecta+;Reparo de Fibra;Campinas;20262897830;15/02/2026 22:38:03;Pendente;16/02/2026 01:38:03;João Silva;OLT-ZTE-8;Campinas;Reparo de Fibra;Falta de Tempo/Janela;Tarde;2
Horizon Telecom;Troca de Tecnologia;Campinas;20261025974;18/02/2026 21:05:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-5;Campinas;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;0
Horizon Telecom;Suporte Wi-Fi;Americana;20266422787;18/02/2026 05:08:03;Pendente;18/02/2026 11:08:03;Ana Souza;OLT-HUAWEI-7;Americana;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;0
Conecta+;Suporte Wi-Fi;Paulínia;20261199476;17/02/2026 12:46:03;Pendente;18/02/2026 01:46:03;Ana Souza;OLT-NOKIA-9;Paulínia;Suporte Wi-Fi;Cliente Ausente;Tarde;1
Conecta+;Troca de Tecnologia;Sumaré;20267205071;13/02/2026 15:26:03;Pendente;14/02/2026 10:26:03;Carlos Santos;OLT-HUAWEI-3;Sumaré;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;5
Horizon Telecom;Troca de Tecnologia;Sumaré;20261934436;15/02/2026 20:43:03;Pendente;16/02/2026 02:43:03;Ana Souza;OLT-ZTE-2;Sumaré;Troca de Tecnologia;Equipamento Defeituoso;Manhã;3
Horizon Telecom;Troca de Tecnologia;Hortolândia;20268342681;16/02/2026 21:58:03;Pendente;17/02/2026 21:58:03;Ana Souza;OLT-NOKIA-5;Hortolândia;Troca de Tecnologia;Cliente Ausente;Tarde;1
Horizon Telecom;Instalação Nova;Paulínia;20266469747;12/02/2026 15:34:03;Pendente;13/02/2026 04:34:03;Kevyn Ferrezin;OLT-NOKIA-8;Paulínia;Instalação Nova;Cliente Ausente;Tarde;6
Conecta+;Troca de Tecnologia;Valinhos;20268089024;17/02/2026 16:31:03;Pendente;18/02/2026 13:31:03;Ana Souza;OLT-NOKIA-3;Valinhos;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Horizon Telecom;Reparo de Fibra;Sumaré;20263019988;17/02/2026 08:48:03;Pendente;17/02/2026 10:48:03;Ana Souza;OLT-ZTE-5;Sumaré;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;1
FiberTech;Reparo de Fibra;Paulínia;20266894248;18/02/2026 16:30:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-ZTE-4;Paulínia;Reparo de Fibra;Falta de Tempo/Janela;Manhã;0
FiberTech;Suporte Wi-Fi;Americana;20269070841;16/02/2026 17:34:03;Pendente;17/02/2026 17:34:03;Kevyn Ferrezin;OLT-NOKIA-9;Americana;Suporte Wi-Fi;Equipamento Defeituoso;Tarde;2
Horizon Telecom;Reparo de Fibra;Sumaré;20262151198;18/02/2026 05:34:03;Pendente;18/02/2026 11:34:03;Kevyn Ferrezin;OLT-NOKIA-9;Sumaré;Reparo de Fibra;Falta de Tempo/Janela;Manhã;0
Conecta+;Instalação Nova;Hortolândia;20261219448;16/02/2026 02:21:03;Pendente;17/02/2026 01:21:03;Carlos Santos;OLT-HUAWEI-9;Hortolândia;Instalação Nova;Cliente Ausente;Tarde;2
Horizon Telecom;Instalação Nova;Sumaré;20264176567;18/02/2026 08:13:03;Pendente;18/02/2026 19:13:03;Carlos Santos;OLT-HUAWEI-8;Sumaré;Instalação Nova;Equipamento Defeituoso;Manhã;0
Horizon Telecom;Mudança de Endereço;Campinas;20266004783;17/02/2026 23:41:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-ZTE-8;Campinas;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;0
FiberTech;Mudança de Endereço;Sumaré;20262337427;13/02/2026 10:07:03;Pendente;13/02/2026 15:07:03;João Silva;OLT-ZTE-1;Sumaré;Mudança de Endereço;Equipamento Defeituoso;Manhã;5
FiberTech;Mudança de Endereço;Campinas;20264045793;16/02/2026 03:02:03;Pendente;16/02/2026 15:02:03;Kevyn Ferrezin;OLT-ZTE-3;Campinas;Mudança de Endereço;Equipamento Defeituoso;Tarde;2
FiberTech;Instalação Nova;Valinhos;20267042052;17/02/2026 02:10:03;Pendente;17/02/2026 23:10:03;Maria Oliveira;OLT-ZTE-1;Valinhos;Instalação Nova;Falta de Tempo/Janela;Manhã;1
FiberTech;Suporte Wi-Fi;Campinas;20262527472;16/02/2026 17:43:03;Pendente;17/02/2026 09:43:03;Ana Souza;OLT-ZTE-1;Campinas;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;2
Conecta+;Troca de Tecnologia;Sumaré;20269968441;16/02/2026 21:22:03;Pendente;17/02/2026 08:22:03;Maria Oliveira;OLT-ZTE-5;Sumaré;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;2
Horizon Telecom;Suporte Wi-Fi;Sumaré;20268108568;16/02/2026 15:06:03;Pendente;17/02/2026 06:06:03;Maria Oliveira;OLT-NOKIA-1;Sumaré;Suporte Wi-Fi;Cliente Ausente;Tarde;2
Conecta+;Suporte Wi-Fi;Sumaré;20269331295;18/02/2026 05:29:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-NOKIA-5;Sumaré;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;0
Horizon Telecom;Troca de Tecnologia;Campinas;20263898225;18/02/2026 04:05:03;Pendente;18/02/2026 14:05:03;Ana Souza;OLT-ZTE-10;Campinas;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;0
Horizon Telecom;Suporte Wi-Fi;Campinas;20263042389;17/02/2026 15:23:03;Pendente;18/02/2026 14:23:03;Maria Oliveira;OLT-NOKIA-2;Campinas;Suporte Wi-Fi;Equipamento Defeituoso;Manhã;1
Conecta+;Suporte Wi-Fi;Paulínia;20264083811;05/02/2026 12:38:03;Pendente;05/02/2026 23:38:03;João Silva;OLT-ZTE-9;Paulínia;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;13
FiberTech;Reparo de Fibra;Hortolândia;20267325293;16/02/2026 18:45:03;Pendente;16/02/2026 22:45:03;Carlos Santos;OLT-HUAWEI-8;Hortolândia;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Conecta+;Instalação Nova;Hortolândia;20269962924;18/02/2026 00:16:03;Pendente;18/02/2026 18:16:03;Kevyn Ferrezin;OLT-NOKIA-10;Hortolândia;Instalação Nova;Falta de Tempo/Janela;Manhã;0
Horizon Telecom;Mudança de Endereço;Hortolândia;20266088623;15/02/2026 21:26:03;Pendente;16/02/2026 00:26:03;Carlos Santos;OLT-NOKIA-2;Hortolândia;Mudança de Endereço;Equipamento Defeituoso;Manhã;3
FiberTech;Reparo de Fibra;Valinhos;20262757584;14/02/2026 07:27:03;Pendente;14/02/2026 15:27:03;João Silva;OLT-ZTE-7;Valinhos;Reparo de Fibra;Falta de Tempo/Janela;Tarde;4
FiberTech;Instalação Nova;Hortolândia;20265416414;15/02/2026 17:26:03;Pendente;16/02/2026 02:26:03;Ana Souza;OLT-HUAWEI-5;Hortolândia;Instalação Nova;Cliente Ausente;Manhã;3
Conecta+;Mudança de Endereço;Paulínia;20263067184;18/02/2026 11:03:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-NOKIA-10;Paulínia;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Conecta+;Reparo de Fibra;Hortolândia;20269076115;17/02/2026 15:28:03;Pendente;17/02/2026 17:28:03;Maria Oliveira;OLT-NOKIA-1;Hortolândia;Reparo de Fibra;Falta de Tempo/Janela;Manhã;1
Conecta+;Instalação Nova;Campinas;20265078726;18/02/2026 18:17:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-HUAWEI-7;Campinas;Instalação Nova;Equipamento Defeituoso;Tarde;0
FiberTech;Mudança de Endereço;Campinas;20261111492;16/02/2026 21:16:03;Pendente;17/02/2026 17:16:03;Kevyn Ferrezin;OLT-ZTE-7;Campinas;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Conecta+;Troca de Tecnologia;Campinas;20264083934;18/02/2026 19:46:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-HUAWEI-4;Campinas;Troca de Tecnologia;Cliente Ausente;Manhã;0
FiberTech;Instalação Nova;Campinas;20263506922;17/02/2026 16:50:03;Pendente;18/02/2026 04:50:03;Kevyn Ferrezin;OLT-ZTE-9;Campinas;Instalação Nova;Equipamento Defeituoso;Tarde;1
Conecta+;Reparo de Fibra;Valinhos;20261323280;16/02/2026 12:41:03;Pendente;16/02/2026 17:41:03;João Silva;OLT-HUAWEI-1;Valinhos;Reparo de Fibra;Cliente Ausente;Tarde;2
Horizon Telecom;Troca de Tecnologia;Sumaré;20261449961;17/02/2026 19:04:03;Pendente;18/02/2026 10:04:03;Carlos Santos;OLT-NOKIA-9;Sumaré;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;1
Conecta+;Instalação Nova;Paulínia;20261271015;18/02/2026 06:01:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-HUAWEI-9;Paulínia;Instalação Nova;Cliente Ausente;Tarde;0
FiberTech;Troca de Tecnologia;Americana;20264309118;16/02/2026 12:24:03;Pendente;16/02/2026 19:24:03;Maria Oliveira;OLT-ZTE-10;Americana;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;2
Horizon Telecom;Instalação Nova;Americana;20269627633;18/02/2026 18:10:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-8;Americana;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;0
FiberTech;Troca de Tecnologia;Campinas;20265745640;17/02/2026 05:58:03;Pendente;17/02/2026 23:58:03;Maria Oliveira;OLT-ZTE-1;Campinas;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;1
FiberTech;Troca de Tecnologia;Paulínia;20261968826;16/02/2026 11:54:03;Pendente;17/02/2026 10:54:03;Carlos Santos;OLT-ZTE-1;Paulínia;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;2
Horizon Telecom;Mudança de Endereço;Paulínia;20264340871;15/02/2026 17:18:03;Pendente;15/02/2026 20:18:03;Maria Oliveira;OLT-ZTE-9;Paulínia;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;3
Horizon Telecom;Reparo de Fibra;Valinhos;20265600740;17/02/2026 06:05:03;Pendente;17/02/2026 22:05:03;Carlos Santos;OLT-HUAWEI-6;Valinhos;Reparo de Fibra;Chuva Forte/Segurança;Manhã;1
Horizon Telecom;Suporte Wi-Fi;Paulínia;20264542759;11/02/2026 03:46:03;Pendente;11/02/2026 10:46:03;Ana Souza;OLT-HUAWEI-6;Paulínia;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;7
FiberTech;Suporte Wi-Fi;Sumaré;20263518249;17/02/2026 05:28:03;Pendente;17/02/2026 14:28:03;Ana Souza;OLT-NOKIA-9;Sumaré;Suporte Wi-Fi;Cliente Ausente;Tarde;1
FiberTech;Instalação Nova;Paulínia;20263126406;14/02/2026 01:00:03;Pendente;14/02/2026 16:00:03;Kevyn Ferrezin;OLT-NOKIA-2;Paulínia;Instalação Nova;Equipamento Defeituoso;Manhã;4
FiberTech;Reparo de Fibra;Hortolândia;20266446984;17/02/2026 11:00:03;Pendente;18/02/2026 06:00:03;Maria Oliveira;OLT-NOKIA-10;Hortolândia;Reparo de Fibra;Equipamento Defeituoso;Manhã;1
Horizon Telecom;Instalação Nova;Valinhos;20267426271;15/02/2026 15:57:03;Pendente;15/02/2026 20:57:03;Ana Souza;OLT-NOKIA-9;Valinhos;Instalação Nova;Chuva Forte/Segurança;Manhã;3
Horizon Telecom;Troca de Tecnologia;Hortolândia;20261367374;16/02/2026 06:01:03;Pendente;16/02/2026 23:01:03;João Silva;OLT-NOKIA-1;Hortolândia;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Conecta+;Suporte Wi-Fi;Sumaré;20265164611;17/02/2026 03:54:03;Pendente;17/02/2026 08:54:03;Maria Oliveira;OLT-HUAWEI-4;Sumaré;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Horizon Telecom;Mudança de Endereço;Paulínia;20266587730;16/02/2026 08:51:03;Pendente;16/02/2026 16:51:03;Maria Oliveira;OLT-HUAWEI-8;Paulínia;Mudança de Endereço;Falta de Tempo/Janela;Manhã;2
FiberTech;Mudança de Endereço;Sumaré;20263817952;18/02/2026 00:47:03;Pendente;18/02/2026 02:47:03;Maria Oliveira;OLT-HUAWEI-9;Sumaré;Mudança de Endereço;Chuva Forte/Segurança;Manhã;0
Horizon Telecom;Instalação Nova;Paulínia;20266341567;15/02/2026 03:33:03;Pendente;15/02/2026 11:33:03;João Silva;OLT-HUAWEI-8;Paulínia;Instalação Nova;Equipamento Defeituoso;Manhã;3
FiberTech;Mudança de Endereço;Campinas;20262776562;14/02/2026 19:11:03;Pendente;15/02/2026 00:11:03;Kevyn Ferrezin;OLT-ZTE-10;Campinas;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;4
Horizon Telecom;Mudança de Endereço;Hortolândia;20262393183;14/02/2026 22:48:03;Pendente;15/02/2026 15:48:03;Maria Oliveira;OLT-NOKIA-10;Hortolândia;Mudança de Endereço;Falta de Tempo/Janela;Manhã;3
Conecta+;Instalação Nova;Campinas;20266891447;15/02/2026 16:35:03;Pendente;16/02/2026 14:35:03;Kevyn Ferrezin;OLT-NOKIA-10;Campinas;Instalação Nova;Cliente Ausente;Manhã;3
FiberTech;Reparo de Fibra;Sumaré;20265815069;13/02/2026 16:12:03;Pendente;13/02/2026 20:12:03;Maria Oliveira;OLT-HUAWEI-8;Sumaré;Reparo de Fibra;Falta de Tempo/Janela;Tarde;5
Horizon Telecom;Troca de Tecnologia;Campinas;20262780032;16/02/2026 01:07:03;Pendente;16/02/2026 03:07:03;Kevyn Ferrezin;OLT-ZTE-8;Campinas;Troca de Tecnologia;Equipamento Defeituoso;Tarde;2
Conecta+;Instalação Nova;Campinas;20261746954;18/02/2026 03:32:03;Pendente;18/02/2026 15:32:03;João Silva;OLT-HUAWEI-6;Campinas;Instalação Nova;Chuva Forte/Segurança;Manhã;0
Horizon Telecom;Reparo de Fibra;Americana;20261716304;18/02/2026 15:15:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-5;Americana;Reparo de Fibra;Falta de Tempo/Janela;Tarde;0
Conecta+;Reparo de Fibra;Hortolândia;20267313732;16/02/2026 14:04:03;Pendente;16/02/2026 17:04:03;Maria Oliveira;OLT-ZTE-2;Hortolândia;Reparo de Fibra;Falta de Tempo/Janela;Manhã;2
Conecta+;Mudança de Endereço;Campinas;20268856960;14/02/2026 07:26:03;Pendente;14/02/2026 22:26:03;Maria Oliveira;OLT-ZTE-7;Campinas;Mudança de Endereço;Falta de Tempo/Janela;Tarde;4
FiberTech;Suporte Wi-Fi;Paulínia;20268378179;16/02/2026 05:20:03;Pendente;16/02/2026 12:20:03;Ana Souza;OLT-NOKIA-7;Paulínia;Suporte Wi-Fi;Cliente Ausente;Manhã;2
Horizon Telecom;Suporte Wi-Fi;Sumaré;20263784285;18/02/2026 08:18:03;Pendente;18/02/2026 19:18:03;João Silva;OLT-HUAWEI-4;Sumaré;Suporte Wi-Fi;Falta de Tempo/Janela;Manhã;0
FiberTech;Mudança de Endereço;Valinhos;20263008361;05/02/2026 22:30:03;Pendente;06/02/2026 00:30:03;João Silva;OLT-NOKIA-5;Valinhos;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;12
Horizon Telecom;Mudança de Endereço;Valinhos;20264186954;18/02/2026 13:59:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-8;Valinhos;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;0
